Supplementary Data 1- Differentially expressed genes in activated T cells,,,,,,,,,,,,
transcript ID,entrez,symbol,chromosome,start,end,biotype,description,log FoldChange (stim-unstim),Average Exprression,t statistics,P.Value,adjusted P.Value
ENSG00000163273,4880,NPPC,2,232786530,232791113,protein_coding,natriuretic peptide C [Source:HGNC Symbol;Acc:7941],4.146396626,-3.43157516,10.10570032,2.05E-16,2.47E-15
ENSG00000165168,1536,CYBB,X,37639264,37672714,protein_coding,"cytochrome b-245, beta polypeptide [Source:HGNC Symbol;Acc:2578]",-5.63025412,-1.259820135,-10.16065063,2.06E-16,2.47E-15
ENSG00000268765,1536,CYBB,HG1424_PATCH,37640073,37673523,protein_coding,"cytochrome b-245, beta polypeptide [Source:HGNC Symbol;Acc:2578]",-5.630566301,-1.25993113,-10.16047366,2.06E-16,2.47E-15
ENSG00000118160,6543,SLC8A2,19,47931274,47975425,protein_coding,"solute carrier family 8 (sodium/calcium exchanger), member 2 [Source:HGNC Symbol;Acc:11069]",3.741002347,-1.707789544,10.09875766,2.12E-16,2.54E-15
ENSG00000048471,101929304,SNX29,16,12070594,12668146,protein_coding,sorting nexin 29 [Source:HGNC Symbol;Acc:30542],-1.967698773,5.237895849,-10.092043,2.19E-16,2.62E-15
ENSG00000267757,100287177,C19orf83,19,46144752,46146098,protein_coding,chromosome 19 open reading frame 83 [Source:HGNC Symbol;Acc:48331],3.595883027,0.578716042,10.09949129,2.20E-16,2.64E-15
ENSG00000109089,30850,CDR2L,17,72983727,73001895,protein_coding,cerebellar degeneration-related protein 2-like [Source:HGNC Symbol;Acc:29999],3.593963132,-1.537937599,10.08029976,2.31E-16,2.76E-15
ENSG00000153132,1047,CLGN,4,141309609,141349122,protein_coding,calmegin [Source:HGNC Symbol;Acc:2060],3.441397488,-1.197247735,10.07942704,2.31E-16,2.77E-15
ENSG00000197146,NA,AL133458.1,6,167357853,167360151,pseudogene,,-3.248446733,3.854095084,-10.14644845,2.39E-16,2.86E-15
ENSG00000266779,26958,COPG2,HG1308_PATCH,130146082,130332402,protein_coding,"coatomer protein complex, subunit gamma 2 [Source:HGNC Symbol;Acc:2237]",2.131783996,4.634721215,10.06332152,2.49E-16,2.98E-15
ENSG00000161911,340205,TREML1,6,41117080,41122075,protein_coding,triggering receptor expressed on myeloid cells-like 1 [Source:HGNC Symbol;Acc:20434],-4.046203456,-3.352486314,-10.06227729,2.50E-16,2.99E-15
ENSG00000171208,81831,NETO2,16,47111614,47177908,protein_coding,neuropilin (NRP) and tolloid (TLL)-like 2 [Source:HGNC Symbol;Acc:14644],2.768485158,1.209244559,10.045838,2.70E-16,3.22E-15
ENSG00000140905,101060817,GCSH,16,81115566,81130008,protein_coding,glycine cleavage system protein H (aminomethyl carrier) [Source:HGNC Symbol;Acc:4208],2.283548774,2.514609565,10.04117237,2.76E-16,3.29E-15
ENSG00000183718,84851,TRIM52,5,180681417,180688119,protein_coding,tripartite motif containing 52 [Source:HGNC Symbol;Acc:19024],-2.208797298,4.940043398,-10.04022327,2.77E-16,3.30E-15
ENSG00000183092,57596,BEGAIN,14,101003486,101053750,protein_coding,brain-enriched guanylate kinase-associated [Source:HGNC Symbol;Acc:24163],3.12281964,0.055345504,10.03065512,2.89E-16,3.45E-15
ENSG00000115129,9540,TP53I3,2,24300303,24308731,protein_coding,tumor protein p53 inducible protein 3 [Source:HGNC Symbol;Acc:19373],3.281259205,0.702053187,10.02787761,2.93E-16,3.49E-15
ENSG00000138297,100652748,TIMM23,10,51592080,51623365,protein_coding,translocase of inner mitochondrial membrane 23 homolog (yeast) [Source:HGNC Symbol;Acc:17312],1.907076006,5.208648405,10.02412344,2.98E-16,3.55E-15
ENSG00000119888,4072,EPCAM,2,47572297,47614740,protein_coding,epithelial cell adhesion molecule [Source:HGNC Symbol;Acc:11529],3.491820749,-1.596405337,10.01786971,3.07E-16,3.65E-15
ENSG00000183023,6546,SLC8A1,2,40324410,40838193,protein_coding,"solute carrier family 8 (sodium/calcium exchanger), member 1 [Source:HGNC Symbol;Acc:11068]",2.668533637,1.455291548,10.00052064,3.32E-16,3.95E-15
ENSG00000040275,54908,SPDL1,5,169010638,169031782,protein_coding,spindle apparatus coiled-coil protein 1 [Source:HGNC Symbol;Acc:26010],2.003064089,4.890560647,9.996393978,3.38E-16,4.02E-15
ENSG00000229273,NA,RP11-104G3.2,9,41954580,41955037,pseudogene,,3.348723104,-0.817720258,9.99462637,3.41E-16,4.05E-15
ENSG00000184489,11156,PTP4A3,8,142402093,142441620,protein_coding,"protein tyrosine phosphatase type IVA, member 3 [Source:HGNC Symbol;Acc:9636]",2.601543119,3.712678959,10.00174277,3.45E-16,4.09E-15
ENSG00000144834,29114,TAGLN3,3,111717511,111732734,protein_coding,transgelin 3 [Source:HGNC Symbol;Acc:29868],3.611853297,-2.402122037,9.991770001,3.46E-16,4.10E-15
ENSG00000164116,2982,GUCY1A3,4,156587863,156653501,protein_coding,"guanylate cyclase 1, soluble, alpha 3 [Source:HGNC Symbol;Acc:4685]",4.161355244,-0.996230341,9.989903001,3.52E-16,4.17E-15
ENSG00000262473,2618,GART,HSCHR21_4_CTG1_1,34880498,34925355,protein_coding,"phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase [Source:HGNC Symbol;Acc:4163]",1.83607774,6.2081468,9.982321664,3.61E-16,4.27E-15
ENSG00000167984,197358,NLRC3,16,3589033,3627401,polymorphic_pseudogene,"NLR family, CARD domain containing 3 [Source:HGNC Symbol;Acc:29889]",-2.091978365,6.641433672,-9.981275659,3.63E-16,4.29E-15
ENSG00000143493,25896,INTS7,1,212113741,212208884,protein_coding,integrator complex subunit 7 [Source:HGNC Symbol;Acc:24484],1.939146291,5.093617043,9.967797894,3.86E-16,4.56E-15
ENSG00000254536,92170,RP11-108K14.8,10,135204338,135233999,protein_coding,Mitochondrial GTPase 1  [Source:UniProtKB/TrEMBL;Acc:E9PI62],4.395958449,-1.553773168,9.965668365,3.90E-16,4.60E-15
ENSG00000075239,38,ACAT1,11,107992243,108018503,protein_coding,acetyl-CoA acetyltransferase 1 [Source:HGNC Symbol;Acc:93],1.879484841,5.630685548,9.965596995,3.90E-16,4.60E-15
ENSG00000243265,NA,RP11-1149O23.1,8,23064431,23064882,pseudogene,,-3.559452955,-2.608562182,-9.962230331,3.96E-16,4.67E-15
ENSG00000065150,3843,IPO5,13,98605912,98676551,protein_coding,importin 5 [Source:HGNC Symbol;Acc:6402],1.908917722,8.003768418,9.960620977,3.99E-16,4.70E-15
ENSG00000155629,118788,PIK3AP1,10,98353069,98480271,protein_coding,phosphoinositide-3-kinase adaptor protein 1 [Source:HGNC Symbol;Acc:30034],2.661475437,2.855656158,9.959634811,4.00E-16,4.72E-15
ENSG00000087053,8898,MTMR2,11,95566046,95658479,protein_coding,myotubularin related protein 2 [Source:HGNC Symbol;Acc:7450],1.974116272,5.139100091,9.955629998,4.08E-16,4.80E-15
ENSG00000101336,3055,HCK,20,30639991,30689659,protein_coding,hemopoietic cell kinase [Source:HGNC Symbol;Acc:4840],-3.527466879,-1.501663775,-9.953773472,4.11E-16,4.84E-15
ENSG00000100473,1690,COCH,14,31343720,31364271,protein_coding,cochlin [Source:HGNC Symbol;Acc:2180],3.994957451,0.144256388,9.981515229,4.12E-16,4.85E-15
ENSG00000088179,5775,PTPN4,2,120517207,120741394,protein_coding,"protein tyrosine phosphatase, non-receptor type 4 (megakaryocyte) [Source:HGNC Symbol;Acc:9656]",-1.973932214,5.827314744,-9.953056756,4.13E-16,4.85E-15
ENSG00000261899,101929500,CRIM1,HSCHR2_1_CTG1,36589102,36784311,protein_coding,cysteine rich transmembrane BMP regulator 1 (chordin-like) [Source:HGNC Symbol;Acc:2359],3.066145769,2.13153547,9.956855518,4.39E-16,5.15E-15
ENSG00000141527,79092,CARD14,17,78143791,78183130,protein_coding,"caspase recruitment domain family, member 14 [Source:HGNC Symbol;Acc:16446]",-2.417907971,2.246335842,-9.938147927,4.42E-16,5.19E-15
ENSG00000197279,7718,ZNF165,6,28048753,28057341,protein_coding,zinc finger protein 165 [Source:HGNC Symbol;Acc:12953],2.720746229,0.607673021,9.937440407,4.43E-16,5.20E-15
ENSG00000150938,101929500,CRIM1,2,36583069,36778278,protein_coding,cysteine rich transmembrane BMP regulator 1 (chordin-like) [Source:HGNC Symbol;Acc:2359],3.065378566,2.131076904,9.952513849,4.47E-16,5.24E-15
ENSG00000165644,118881,COMTD1,10,76993727,76995788,protein_coding,catechol-O-methyltransferase domain containing 1 [Source:HGNC Symbol;Acc:26309],2.28825505,1.957855305,9.926629061,4.66E-16,5.46E-15
ENSG00000087250,4504,MT3,16,56622986,56625000,protein_coding,metallothionein 3 [Source:HGNC Symbol;Acc:7408],7.039152183,-1.603470426,10.00799192,4.68E-16,5.48E-15
ENSG00000234964,NA,FABP5P7,11,59548786,59549195,pseudogene,fatty acid binding protein 5 pseudogene 7 [Source:HGNC Symbol;Acc:31070],6.232645147,0.725759899,10.0189642,4.90E-16,5.74E-15
ENSG00000184220,84319,CMSS1,3,99536678,99897447,protein_coding,cms1 ribosomal small subunit homolog (yeast) [Source:HGNC Symbol;Acc:28666],2.132868374,4.373604637,9.898678237,5.29E-16,6.19E-15
ENSG00000240935,285189,PLGLA,2,106998562,107010027,pseudogene,plasminogen-like A (pseudogene) [Source:HGNC Symbol;Acc:9074],-2.646329038,0.978596706,-9.894583306,5.39E-16,6.30E-15
ENSG00000175445,4023,LPL,8,19759228,19824769,protein_coding,lipoprotein lipase [Source:HGNC Symbol;Acc:6677],4.481008083,0.513405456,9.952424911,5.41E-16,6.32E-15
ENSG00000203711,100130967,C6orf99,6,159290971,159331385,protein_coding,chromosome 6 open reading frame 99 [Source:HGNC Symbol;Acc:21179],3.300147941,-3.102487734,9.893184807,5.43E-16,6.34E-15
ENSG00000069482,51083,GAL,11,68451247,68458643,protein_coding,galanin/GMAP prepropeptide [Source:HGNC Symbol;Acc:4114],3.975532135,-3.192034177,9.892826422,5.44E-16,6.34E-15
ENSG00000061656,6676,SPAG4,20,34203814,34208971,protein_coding,sperm associated antigen 4 [Source:HGNC Symbol;Acc:11214],3.338002532,1.093615559,9.896501275,5.54E-16,6.46E-15
ENSG00000076554,7163,TPD52,8,80870571,81143467,protein_coding,tumor protein D52 [Source:HGNC Symbol;Acc:12005],2.42710871,4.116253124,9.882030707,5.71E-16,6.66E-15
ENSG00000068793,23191,CYFIP1,15,22892005,23006016,protein_coding,cytoplasmic FMR1 interacting protein 1 [Source:HGNC Symbol;Acc:13759],2.648855172,3.283102368,9.891079068,5.74E-16,6.68E-15
ENSG00000220563,NA,PKMP3,6,86369610,86370324,pseudogene,"pyruvate kinase, muscle pseudogene 3 [Source:HGNC Symbol;Acc:44245]",-3.714556348,-1.771922254,-9.877445382,5.83E-16,6.79E-15
ENSG00000082515,29093,MRPL22,5,154320630,154348971,protein_coding,mitochondrial ribosomal protein L22 [Source:HGNC Symbol;Acc:14480],1.931924982,4.931087469,9.877165343,5.84E-16,6.79E-15
ENSG00000176171,664,BNIP3,10,133781578,133795435,protein_coding,BCL2/adenovirus E1B 19kDa interacting protein 3 [Source:HGNC Symbol;Acc:1084],2.606222453,6.010911721,9.918575244,6.10E-16,7.09E-15
ENSG00000117289,10628,TXNIP,1,145438469,145442635,protein_coding,thioredoxin interacting protein [Source:HGNC Symbol;Acc:16952],-2.68024691,7.222613615,-9.933735666,6.12E-16,7.11E-15
ENSG00000177575,9332,CD163,12,7623409,7656489,protein_coding,CD163 molecule [Source:HGNC Symbol;Acc:1631],-2.974035683,1.748131837,-9.866377959,6.27E-16,7.28E-15
ENSG00000240972,4282,MIF,22,24236191,24237414,protein_coding,macrophage migration inhibitory factor (glycosylation-inhibiting factor) [Source:HGNC Symbol;Acc:7097],2.410316376,7.006581344,9.888881701,6.43E-16,7.46E-15
ENSG00000269327,203523,ZNF449,HG1443_HG1444_PATCH,134478825,134497181,protein_coding,zinc finger protein 449 [Source:HGNC Symbol;Acc:21039],-2.27062313,1.799915397,-9.847853756,6.68E-16,7.75E-15
ENSG00000173275,203523,ZNF449,X,134478721,134497077,protein_coding,zinc finger protein 449 [Source:HGNC Symbol;Acc:21039],-2.270557661,1.799680766,-9.846123747,6.74E-16,7.80E-15
ENSG00000189058,347,APOD,3,195295573,195311076,protein_coding,apolipoprotein D [Source:HGNC Symbol;Acc:612],3.876461253,-0.949674833,9.843463937,6.82E-16,7.90E-15
ENSG00000105948,79989,TTC26,7,138818490,138876732,protein_coding,tetratricopeptide repeat domain 26 [Source:HGNC Symbol;Acc:21882],2.23934581,2.446728935,9.812534329,7.86E-16,9.09E-15
ENSG00000125871,92667,MGME1,20,17949556,17971765,protein_coding,mitochondrial genome maintenance exonuclease 1 [Source:HGNC Symbol;Acc:16205],1.807740492,4.890228057,9.806858848,8.06E-16,9.33E-15
ENSG00000196141,26010,SPATS2L,2,201170604,201346986,protein_coding,"spermatogenesis associated, serine-rich 2-like [Source:HGNC Symbol;Acc:24574]",2.714421434,3.457315023,9.819497685,8.44E-16,9.75E-15
ENSG00000065320,9423,NTN1,17,8924859,9147317,protein_coding,netrin 1 [Source:HGNC Symbol;Acc:8029],2.997484865,0.199023646,9.795758571,8.49E-16,9.80E-15
ENSG00000165322,94134,ARHGAP12,10,32094365,32217742,protein_coding,Rho GTPase activating protein 12 [Source:HGNC Symbol;Acc:16348],-1.915219501,4.50231694,-9.795737462,8.49E-16,9.80E-15
ENSG00000137648,56649,TMPRSS4,11,117947753,117992605,protein_coding,"transmembrane protease, serine 4 [Source:HGNC Symbol;Acc:11878]",-2.339206269,0.889686509,-9.786517095,8.85E-16,1.02E-14
ENSG00000239665,101928524,RP11-295P9.3,10,13652047,13710299,protein_coding,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0QXX3],-2.300044452,3.665170103,-9.780503651,9.10E-16,1.05E-14
ENSG00000075234,55020,TTC38,22,46663858,46689905,protein_coding,tetratricopeptide repeat domain 38 [Source:HGNC Symbol;Acc:26082],2.22748592,2.841079177,9.756213311,1.02E-15,1.17E-14
ENSG00000145506,85409,NKD2,5,1008944,1039058,protein_coding,naked cuticle homolog 2 (Drosophila) [Source:HGNC Symbol;Acc:17046],4.06464928,-0.859259104,9.750462573,1.06E-15,1.22E-14
ENSG00000163376,84541,KBTBD8,3,67048727,67061634,protein_coding,kelch repeat and BTB (POZ) domain containing 8 [Source:HGNC Symbol;Acc:30691],2.165775484,3.62797977,9.722750268,1.19E-15,1.37E-14
ENSG00000127362,50831,TAS2R3,7,141463897,141464997,protein_coding,"taste receptor, type 2, member 3 [Source:HGNC Symbol;Acc:14910]",-3.475008711,-1.621235002,-9.722631163,1.19E-15,1.37E-14
ENSG00000188716,338599,DUPD1,10,76797594,76818272,protein_coding,dual specificity phosphatase and pro isomerase domain containing 1 [Source:HGNC Symbol;Acc:23481],4.347114373,-2.763151634,9.718836012,1.21E-15,1.39E-14
ENSG00000174282,57659,ZBTB4,17,7362685,7387582,protein_coding,zinc finger and BTB domain containing 4 [Source:HGNC Symbol;Acc:23847],-1.928325872,6.628114144,-9.713429718,1.24E-15,1.42E-14
ENSG00000123989,79586,CHPF,2,220403669,220408509,protein_coding,chondroitin polymerizing factor [Source:HGNC Symbol;Acc:24291],2.222027553,3.129828338,9.70455443,1.29E-15,1.48E-14
ENSG00000213420,221914,GPC2,7,99767229,99774995,protein_coding,glypican 2 [Source:HGNC Symbol;Acc:4450],-3.230474781,3.220242346,-9.76247676,1.30E-15,1.50E-14
ENSG00000197498,84154,RPF2,6,111303218,111349466,protein_coding,ribosome production factor 2 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:20870],1.95121728,5.142322455,9.701508641,1.31E-15,1.50E-14
ENSG00000049449,440034,RCN1,11,31833939,32127301,protein_coding,"reticulocalbin 1, EF-hand calcium binding domain [Source:HGNC Symbol;Acc:9934]",2.042002409,4.318954984,9.700954326,1.31E-15,1.50E-14
ENSG00000025039,58528,RRAGD,6,90074355,90121989,protein_coding,Ras-related GTP binding D [Source:HGNC Symbol;Acc:19903],2.34831567,3.777603912,9.681606848,1.43E-15,1.64E-14
ENSG00000138684,59067,IL21,4,123533783,123542224,protein_coding,interleukin 21 [Source:HGNC Symbol;Acc:6005],5.165472711,-1.850515027,9.709408071,1.44E-15,1.65E-14
ENSG00000151640,10570,DPYSL4,10,134000404,134019280,protein_coding,dihydropyrimidinase-like 4 [Source:HGNC Symbol;Acc:3016],4.681383611,1.334197606,9.760364171,1.45E-15,1.66E-14
ENSG00000216809,NA,RP11-57K17.1,6,118773632,118776155,pseudogene,,-3.176346203,-1.294085921,-9.66892819,1.52E-15,1.74E-14
ENSG00000167779,3489,IGFBP6,12,53491220,53496129,protein_coding,insulin-like growth factor binding protein 6 [Source:HGNC Symbol;Acc:5475],3.7162487,-3.117029615,9.66532992,1.54E-15,1.76E-14
ENSG00000260001,100507588,TGFBR3L,19,7981030,7983982,protein_coding,"transforming growth factor, beta receptor III-like [Source:HGNC Symbol;Acc:44152]",3.532850293,-2.744176991,9.664215115,1.55E-15,1.77E-14
ENSG00000054356,5798,PTPRN,2,220154345,220174370,protein_coding,"protein tyrosine phosphatase, receptor type, N [Source:HGNC Symbol;Acc:9676]",4.413649112,-0.373977103,9.685941729,1.63E-15,1.86E-14
ENSG00000128683,2571,GAD1,2,171669723,171717661,protein_coding,"glutamate decarboxylase 1 (brain, 67kDa) [Source:HGNC Symbol;Acc:4092]",3.880563238,-0.595891592,9.652179664,1.66E-15,1.89E-14
ENSG00000198053,140885,SIRPA,20,1875154,1920543,protein_coding,signal-regulatory protein alpha [Source:HGNC Symbol;Acc:9662],-4.801287036,-1.825916286,-9.659987715,1.72E-15,1.96E-14
ENSG00000198435,441478,NRARP,9,140194083,140196703,protein_coding,NOTCH-regulated ankyrin repeat protein [Source:HGNC Symbol;Acc:33843],3.565773735,-0.595353031,9.639284589,1.74E-15,1.98E-14
ENSG00000185658,54014,BRWD1,21,40556102,40693485,protein_coding,bromodomain and WD repeat domain containing 1 [Source:HGNC Symbol;Acc:12760],-1.963482248,6.495953815,-9.638791311,1.74E-15,1.99E-14
ENSG00000177875,387856,C12orf68,12,48577366,48579709,protein_coding,chromosome 12 open reading frame 68 [Source:HGNC Symbol;Acc:33749],3.748757252,-3.003108134,9.634699239,1.78E-15,2.02E-14
ENSG00000182718,302,ANXA2,15,60639333,60695082,protein_coding,annexin A2 [Source:HGNC Symbol;Acc:537],2.686081464,5.013686224,9.683234843,1.78E-15,2.03E-14
ENSG00000118985,22936,ELL2,5,95220802,95297775,protein_coding,"elongation factor, RNA polymerase II, 2 [Source:HGNC Symbol;Acc:17064]",2.44021151,4.754038242,9.645349005,1.81E-15,2.06E-14
ENSG00000236946,NA,HNRNPA1P70,12,68429547,68430633,pseudogene,heterogeneous nuclear ribonucleoprotein A1 pseudogene 70 [Source:HGNC Symbol;Acc:48800],-3.973155774,-2.867486324,-9.629017608,1.82E-15,2.07E-14
ENSG00000265298,NA,RP13-104F24.3,17,62746538,62747429,pseudogene,,-3.288860701,0.064265637,-9.619584705,1.90E-15,2.16E-14
ENSG00000241360,57026,PDXP,22,38054734,38062941,protein_coding,"pyridoxal (pyridoxine, vitamin B6) phosphatase [Source:HGNC Symbol;Acc:30259]",2.471077733,2.884103174,9.619373429,1.91E-15,2.16E-14
ENSG00000144645,114884,OSBPL10,3,31699382,32119072,protein_coding,oxysterol binding protein-like 10 [Source:HGNC Symbol;Acc:16395],2.854573153,3.723273385,9.661649805,1.92E-15,2.17E-14
ENSG00000112379,57221,KIAA1244,6,138483058,138665800,protein_coding,KIAA1244 [Source:HGNC Symbol;Acc:21213],3.114452363,1.158895165,9.617840718,1.92E-15,2.18E-14
ENSG00000123360,5153,PDE1B,12,54943134,54973023,protein_coding,"phosphodiesterase 1B, calmodulin-dependent [Source:HGNC Symbol;Acc:8775]",2.471939667,3.605993183,9.602591846,2.06E-15,2.33E-14
ENSG00000234332,NA,BCAS2P2,1,100858589,100859582,pseudogene,breast carcinoma amplified sequence 2 pseudogene 2 [Source:HGNC Symbol;Acc:39595],-3.553836458,-2.475594303,-9.598624757,2.10E-15,2.37E-14
ENSG00000011600,7305,TYROBP,19,36395303,36399197,protein_coding,TYRO protein tyrosine kinase binding protein [Source:HGNC Symbol;Acc:12449],-4.83661961,-1.785819193,-9.614957517,2.14E-15,2.41E-14
ENSG00000004779,4706,NDUFAB1,16,23592323,23607677,protein_coding,"NADH dehydrogenase (ubiquinone) 1, alpha/beta subcomplex, 1, 8kDa [Source:HGNC Symbol;Acc:7694]",1.95190862,5.183249281,9.5936408,2.15E-15,2.43E-14
ENSG00000130204,10452,TOMM40,19,45393826,45406946,protein_coding,translocase of outer mitochondrial membrane 40 homolog (yeast) [Source:HGNC Symbol;Acc:18001],1.929357982,5.609373939,9.589190101,2.19E-15,2.47E-14
ENSG00000170345,2353,FOS,14,75745477,75748933,protein_coding,FBJ murine osteosarcoma viral oncogene homolog [Source:HGNC Symbol;Acc:3796],3.348850721,-0.006521771,9.585124732,2.23E-15,2.52E-14
ENSG00000168614,728912,NBPF9,1,144811744,144830413,protein_coding,"neuroblastoma breakpoint family, member 9 [Source:HGNC Symbol;Acc:31991]",-2.500522864,4.683211133,-9.60893018,2.24E-15,2.53E-14
ENSG00000100348,25828,TXN2,22,36863083,36878077,protein_coding,thioredoxin 2 [Source:HGNC Symbol;Acc:17772],1.919332297,5.947928674,9.565980327,2.44E-15,2.75E-14
ENSG00000105668,11045,UPK1A,19,36157715,36169367,protein_coding,uroplakin 1A [Source:HGNC Symbol;Acc:12577],4.413684147,-0.311767881,9.578864323,2.68E-15,3.02E-14
ENSG00000080822,56650,CLDND1,3,98216756,98241910,protein_coding,claudin domain containing 1 [Source:HGNC Symbol;Acc:1322],1.988107383,6.714079999,9.543214167,2.71E-15,3.05E-14
ENSG00000151503,23310,NCAPD3,11,134020014,134095348,protein_coding,"non-SMC condensin II complex, subunit D3 [Source:HGNC Symbol;Acc:28952]",1.963182146,6.457496562,9.538692402,2.76E-15,3.11E-14
ENSG00000240771,115557,ARHGEF25,12,58003963,58013162,protein_coding,Rho guanine nucleotide exchange factor (GEF) 25 [Source:HGNC Symbol;Acc:30275],3.398744943,-0.695859566,9.537480379,2.78E-15,3.12E-14
ENSG00000131844,64087,MCCC2,5,70883115,70954531,protein_coding,methylcrotonoyl-CoA carboxylase 2 (beta) [Source:HGNC Symbol;Acc:6937],1.843844936,5.26068555,9.537099047,2.78E-15,3.13E-14
ENSG00000168824,27065,NSG1,4,4349867,4420785,protein_coding,"Homo sapiens neuron specific gene family member 1 (NSG1), transcript variant 3, mRNA. [Source:RefSeq mRNA;Acc:NM_001287763]",-2.965611601,0.827961988,-9.536265632,2.79E-15,3.14E-14
ENSG00000091483,2271,FH,1,241660903,241683061,protein_coding,fumarate hydratase [Source:HGNC Symbol;Acc:3700],1.946679383,5.392995679,9.530132104,2.87E-15,3.23E-14
ENSG00000171658,NA,RP11-443P15.2,3,185677732,185698658,pseudogene,,-3.214380033,-0.091883589,-9.529556862,2.88E-15,3.23E-14
ENSG00000138376,580,BARD1,2,215590370,215674428,protein_coding,BRCA1 associated RING domain 1 [Source:HGNC Symbol;Acc:952],2.080885033,4.382025068,9.521588112,2.99E-15,3.35E-14
ENSG00000137285,347733,TUBB2B,6,3224495,3231964,protein_coding,"tubulin, beta 2B class IIb [Source:HGNC Symbol;Acc:30829]",4.593347656,-2.363410381,9.518343651,3.03E-15,3.40E-14
ENSG00000121858,8743,TNFSF10,3,172223298,172241297,protein_coding,"tumor necrosis factor (ligand) superfamily, member 10 [Source:HGNC Symbol;Acc:11925]",2.475218791,6.959990946,9.559642144,3.06E-15,3.42E-14
ENSG00000171115,155038,GIMAP8,7,150147718,150176480,protein_coding,"GTPase, IMAP family member 8 [Source:HGNC Symbol;Acc:21792]",-2.276201189,6.529493623,-9.524379919,3.13E-15,3.51E-14
ENSG00000204533,NA,AC024580.1,19,56662314,56663250,protein_coding,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:H7BYB4],-2.816086207,1.008108985,-9.508344539,3.18E-15,3.55E-14
ENSG00000139055,121506,ERP27,12,15066969,15092016,protein_coding,endoplasmic reticulum protein 27 [Source:HGNC Symbol;Acc:26495],-2.453358466,1.79137297,-9.501004334,3.28E-15,3.67E-14
ENSG00000117602,11123,RCAN3,1,24829387,24867530,protein_coding,RCAN family member 3 [Source:HGNC Symbol;Acc:3042],-2.010350082,8.409477584,-9.499247963,3.31E-15,3.70E-14
ENSG00000215788,8718,TNFRSF25,1,6521211,6526255,protein_coding,"tumor necrosis factor receptor superfamily, member 25 [Source:HGNC Symbol;Acc:11910]",-2.642710145,6.232382847,-9.530257619,3.73E-15,4.17E-14
ENSG00000173349,84826,SFT2D3,2,128458597,128461385,protein_coding,SFT2 domain containing 3 [Source:HGNC Symbol;Acc:28767],-4.829013732,0.777283595,-9.538727396,3.82E-15,4.26E-14
ENSG00000116667,81563,C1orf21,1,184356192,184598154,protein_coding,chromosome 1 open reading frame 21 [Source:HGNC Symbol;Acc:15494],2.457066476,1.705988521,9.459932118,3.97E-15,4.43E-14
ENSG00000102385,1821,DRP2,X,100474758,100519486,protein_coding,dystrophin related protein 2 [Source:HGNC Symbol;Acc:3032],3.253051243,-0.653084643,9.457455233,4.01E-15,4.47E-14
ENSG00000070190,27071,DAPP1,4,100737990,100791311,protein_coding,dual adaptor of phosphotyrosine and 3-phosphoinositides [Source:HGNC Symbol;Acc:16500],2.243258891,5.23878645,9.456297715,4.03E-15,4.49E-14
ENSG00000272595,NA,OR10AH1P,7,5156800,5157718,pseudogene,"olfactory receptor, family 10, subfamily AH, member 1 pseudogene [Source:HGNC Symbol;Acc:19647]",-6.439239128,-2.60258549,-9.507146185,4.22E-15,4.69E-14
ENSG00000119203,51692,CPSF3,2,9563697,9613230,protein_coding,"cleavage and polyadenylation specific factor 3, 73kDa [Source:HGNC Symbol;Acc:2326]",1.891013261,5.790611473,9.446315517,4.22E-15,4.70E-14
ENSG00000141179,58488,PCTP,17,53828340,53920191,protein_coding,phosphatidylcholine transfer protein [Source:HGNC Symbol;Acc:8752],1.999353294,3.306607408,9.442674433,4.29E-15,4.78E-14
ENSG00000041357,5685,PSMA4,15,78832747,78841604,protein_coding,"proteasome (prosome, macropain) subunit, alpha type, 4 [Source:HGNC Symbol;Acc:9533]",1.94634222,6.964879501,9.439957267,4.35E-15,4.83E-14
ENSG00000111344,8437,RASAL1,12,113536624,113574044,protein_coding,RAS protein activator like 1 (GAP1 like) [Source:HGNC Symbol;Acc:9873],4.052107112,1.600753871,9.495364338,4.54E-15,5.04E-14
ENSG00000255398,8843,HCAR3,12,123199303,123201439,protein_coding,hydroxycarboxylic acid receptor 3 [Source:HGNC Symbol;Acc:16824],3.993285603,-2.686052187,9.420875424,4.75E-15,5.27E-14
ENSG00000255221,440068,CARD17,11,104963196,104972158,protein_coding,"caspase recruitment domain family, member 17 [Source:HGNC Symbol;Acc:33827]",3.964114353,-3.024172804,9.4186355,4.80E-15,5.32E-14
ENSG00000198498,55319,TMA16,4,164415594,164441691,protein_coding,translation machinery associated 16 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:25638],2.063290094,4.256653592,9.414781446,4.88E-15,5.41E-14
ENSG00000109321,727738,AREG,4,75310851,75320726,protein_coding,amphiregulin [Source:HGNC Symbol;Acc:651],4.291832135,-1.966737338,9.410907714,4.97E-15,5.51E-14
ENSG00000221843,84226,C2orf16,2,27799389,27805588,protein_coding,chromosome 2 open reading frame 16 [Source:HGNC Symbol;Acc:25275],2.981528431,-0.457683889,9.408703786,5.02E-15,5.56E-14
